Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
2200000,2.5763195,428.90697674418607,0.24630626,0.37166095,0.8433045536175169,0.8433045536175169,1.8072337937033311,1.0
2220000,2.5375261,360.9672131147541,0.3736285,0.36169973,1.1833803332658852,1.1833803332658852,1.5796948854246589,1.0
2240000,2.5723002,322.1,0.39477506,0.3669127,1.029306675560656,1.029306675560656,1.4533527296308117,1.0
2260000,2.5741498,357.48275862068965,0.34156755,0.36405718,1.0193701736361458,1.0193701736361458,1.39268365347954,1.0
2280000,2.555641,273.7391304347826,0.41242075,0.35845235,1.171515710332564,1.171515710332564,1.1578282804627504,1.0
2300000,2.527794,298.46153846153845,0.39048547,0.34543186,0.9968738503324298,0.9968738503324298,1.1834505756313984,1.0
2320000,2.6060865,448.68888888888887,0.32908306,0.3584388,1.1466545431639217,1.1466545431639217,1.8087749401192097,1.0
2340000,2.5235517,324.1311475409836,0.37433964,0.34396046,0.5667935438931079,0.5667935438931079,1.386337926303367,1.0
2360000,2.5102034,329.07462686567163,0.4768206,0.31956086,1.010065676710471,1.010065676710471,1.192174800622986,1.0
2380000,2.5114317,227.25675675675674,0.4477436,0.32733637,1.042593235721044,1.042593235721044,0.895817946762199,1.0
2400000,2.5165236,359.76363636363635,0.4777883,0.3326706,1.1399964210520142,1.1399964210520142,1.3956333878450096,1.0
2420000,2.4480152,274.4736842105263,0.47277543,0.32607442,1.3969684088905954,1.3969684088905954,1.1506490401776606,1.0
2440000,2.427285,378.98214285714283,0.38709256,0.34132144,1.1989666575161544,1.1989666575161544,1.5626441514478964,1.0
2460000,2.454865,276.5,0.5195512,0.33274937,0.9483985636566233,0.9483985636566233,1.0990526054387113,1.0
2480000,2.3476155,323.31481481481484,0.47580197,0.34286654,1.0364481504495617,1.0364481504495617,1.1942135472135205,1.0
2500000,2.4715383,408.1730769230769,0.4118106,0.31289023,0.3144097977258521,0.3144097977258521,1.552055951123418,1.0
2520000,2.4748244,376.7647058823529,0.42153004,0.3222285,0.6940422976387288,0.6940422976387288,1.5859830603003502,1.0
2540000,2.4543784,312.46268656716416,0.5099061,0.3251987,1.0987447795949863,1.0987447795949863,1.275697525215349,1.0
2560000,2.4193017,342.2063492063492,0.43695784,0.32637137,0.9956015960150768,0.9956015960150768,1.3935879634837398,1.0
2580000,2.4568472,390.45098039215685,0.38636497,0.32313287,0.5805200055299793,0.5805200055299793,1.5317080759163946,1.0
2600000,2.4519203,272.0285714285714,0.47374165,0.30118954,0.9317168992760421,0.9317168992760421,1.1020146495544574,1.0
2620000,2.4573073,293.57971014492756,0.46815756,0.31746396,1.0646391361344443,1.0646391361344443,1.0577191397146173,1.0
2640000,2.3252153,310.5079365079365,0.36197343,0.3357713,0.6543082050400878,0.6543082050400878,1.258225037311738,1.0
2660000,2.3370934,311.75384615384615,0.4215364,0.30973947,0.9804523009753141,0.9804523009753141,1.1116180076317574,1.0
2680000,2.392256,414.0,0.35648018,0.3194993,1.0942888843128458,1.0942888843128458,1.5497622103326851,1.0
2700000,2.3990679,374.11475409836066,0.33614215,0.3341175,1.0045694938754284,1.0045694938754284,1.5676955461375794,1.0
2720000,2.4042525,298.4,0.46878436,0.32523537,1.0963031720030048,1.0963031720030048,1.1827313498933874,1.0
2740000,2.340544,376.65384615384613,0.4872797,0.33799616,1.0517480792432952,1.0517480792432952,1.349798107573476,1.0
2760000,2.3910751,319.8253968253968,0.4595969,0.3539431,0.8416254208940599,0.8416254208940599,1.360865672614189,1.0
2780000,2.398776,288.27142857142854,0.48451158,0.33732507,1.2557671436840403,1.2557671436840403,1.1299052926113031,1.0
2800000,2.4125795,339.6031746031746,0.47302967,0.33159196,1.010199998416716,1.010199998416716,1.247989265883844,1.0
2820000,2.3857243,471.1621621621622,0.3264968,0.3598124,0.8467702654825926,0.8467702654825926,1.6404220046022453,1.0
2840000,2.423808,296.5217391304348,0.52593535,0.3083235,0.9862044100249049,0.9862044100249049,1.0887910143595518,1.0
2860000,2.3281891,312.6,0.4221417,0.30947205,1.2555723177922817,1.2555723177922817,1.031883056848668,1.0
2880000,2.3900616,316.98214285714283,0.39272234,0.34370786,0.7576228170471854,0.7576228170471854,1.1398326840186328,1.0
2900000,2.3087044,266.6588235294118,0.5540559,0.2986185,1.195591773353654,1.195591773353654,1.098730635073255,1.0
2920000,2.4743643,399.468085106383,0.37732533,0.3296428,0.9474354123764593,0.9474354123764593,1.50928486152164,1.0
2940000,2.3861732,418.2916666666667,0.41285586,0.31921276,0.9402083250254994,0.9402083250254994,1.4599707750312518,1.0
2960000,2.3365915,389.74074074074076,0.3442345,0.36346477,0.8821574046591262,0.8821574046591262,1.6698942929506302,1.0
2980000,2.166214,265.93333333333334,0.5424555,0.33067128,1.086502668700802,1.086502668700802,0.9991121163188169,1.0
3000000,2.3443024,292.77272727272725,0.50007397,0.32744348,1.2906045510352477,1.2906045510352477,1.1616336603394963,1.0
3020000,2.2798507,268.88157894736844,0.5668419,0.3419405,1.1527934313106878,1.1527934313106878,1.1203406605207802,1.0
3040000,2.3011253,330.3666666666667,0.5464513,0.33722126,0.8548716704249576,0.8548716704249576,1.1265064959724744,1.0
3060000,2.2928104,309.2142857142857,0.46738464,0.355853,0.7045754462372299,0.7045754462372299,1.2224922760046626,1.0
3080000,2.2895286,325.484375,0.5595039,0.3292449,1.204025001778973,1.204025001778973,1.2305822699818236,1.0
3100000,2.2921891,357.8965517241379,0.47030473,0.32793304,0.9058070301962607,0.9058070301962607,1.2973824984786149,1.0
3120000,2.2966194,463.20454545454544,0.36794743,0.33701912,0.5236022320964063,0.5236022320964063,1.4506839099909283,1.0
3140000,2.3043053,245.5194805194805,0.5189183,0.33361164,1.2582558419377023,1.2582558419377023,0.9738801916238743,1.0
3160000,2.30198,380.0,0.44830292,0.30618715,1.14098702449593,1.14098702449593,1.3310604410383988,1.0
3180000,2.299854,301.3709677419355,0.4845322,0.31676978,0.9756634948268857,0.9756634948268857,1.149444269607701,1.0
3200000,2.2967234,362.9122807017544,0.36410695,0.33606642,0.8664613864353956,0.8664613864353956,1.3161667304954965,1.0
3220000,2.288641,299.6111111111111,0.4646992,0.32545817,1.113384716035701,1.113384716035701,1.1360932199200358,1.0
3240000,2.3140428,271.0821917808219,0.5175389,0.30300635,1.2850849326637777,1.2850849326637777,0.9809674907934992,1.0
3260000,2.2586021,255.71830985915494,0.46158355,0.31717923,1.2829942863284876,1.2829942863284876,1.013926810096018,1.0
3280000,2.2120762,440.2173913043478,0.44864005,0.30825073,1.1791361601592258,1.1791361601592258,1.4521148806596373,1.0
3300000,2.23653,308.9428571428571,0.46473235,0.30056056,0.9586542831185008,0.9586542831185008,1.1658698868072992,1.0
3320000,2.1926737,233.65384615384616,0.49533415,0.31104705,1.2141168763461923,1.2141168763461923,0.8548297514207661,1.0
3340000,2.216803,261.1506849315069,0.64148563,0.27814183,1.4234279965826622,1.4234279965826622,1.0537948221464952,1.0
3360000,2.2443335,276.86842105263156,0.5598944,0.26527718,1.295624998874509,1.295624998874509,1.023546049175294,1.0
3380000,2.2585638,277.67123287671234,0.58425856,0.26100034,1.0730945266207539,1.0730945266207539,0.9949931911055687,1.0
3400000,2.153173,304.14516129032256,0.4385074,0.26202205,1.2072222085673332,1.2072222085673332,1.0978250397029259,1.0
3420000,2.139227,305.1,0.46919793,0.26728937,0.95094927690714,0.95094927690714,1.1555800283381688,1.0
3440000,2.1287987,190.75471698113208,0.64924115,0.26304165,1.2724657032827271,1.2724657032827271,0.6851186791346187,1.0
3460000,2.19939,332.39285714285717,0.4655857,0.2880186,1.159005166603461,1.159005166603461,1.2509610040980423,1.0
3480000,2.2371933,324.6,0.5282822,0.28763554,0.9671815312812284,0.9671815312812284,1.1419053570439035,1.0
3500000,2.1756053,193.95744680851064,0.5717401,0.29171357,1.0434698894531065,1.0434698894531065,0.7507448913854977,1.0
3520000,2.1822572,223.13483146067415,0.5759866,0.3081678,1.0224300055932771,1.0224300055932771,0.8237655093169047,1.0
3540000,2.201786,297.86764705882354,0.5360328,0.28340665,0.9089235396086759,0.9089235396086759,1.003895090208115,1.0
3560000,2.190196,243.84931506849315,0.5433118,0.3050288,1.0765876711764029,1.0765876711764029,0.871563813240867,1.0
3580000,2.2093863,262.89156626506025,0.5388289,0.31330907,1.5080108447315967,1.5080108447315967,0.9373857534437228,1.0
3600000,2.145441,257.45569620253167,0.55687594,0.32615083,1.1131800088332966,1.1131800088332966,1.0072722288576188,1.0
3620000,2.1512172,265.56944444444446,0.57094336,0.2866836,1.0380388871902444,1.0380388871902444,0.9069357343250886,1.0
3640000,2.0712209,215.16842105263157,0.59666383,0.30043077,1.2972115687400985,1.2972115687400985,0.7684603120053285,1.0
3660000,2.1322138,285.11764705882354,0.5657591,0.3025733,1.4128253783252258,1.4128253783252258,0.9723468056198821,1.0
3680000,2.0665543,334.73770491803276,0.45153546,0.30636707,1.00761935371162,1.00761935371162,1.2347828310223357,1.0
3700000,2.1004035,237.94736842105263,0.51742804,0.3076131,1.2094184092512525,1.2094184092512525,0.8241890201277687,1.0
3720000,2.1004894,213.62222222222223,0.6160219,0.3014935,1.4362112524176247,1.4362112524176247,0.7089840242458675,1.0
3740000,2.0919077,269.33734939759034,0.6342989,0.30517045,1.136871430302909,1.136871430302909,0.9497018853851061,1.0
3760000,2.1293054,241.01298701298703,0.6832084,0.29221347,1.3630999957737453,1.3630999957737453,0.8670991059791829,1.0
3780000,2.203448,359.03225806451616,0.45781672,0.29565665,1.013472584919298,1.013472584919298,1.12116794565302,1.0
3800000,2.1336286,213.3780487804878,0.58375555,0.29006252,1.4048560987093213,1.4048560987093213,0.7879143480308036,1.0
3820000,2.0834932,275.9753086419753,0.6586195,0.27675015,1.3239012319216632,1.3239012319216632,0.8880904480760319,1.0
3840000,2.1113088,351.5272727272727,0.53505874,0.30853406,1.1668592639670587,1.1668592639670587,1.213156614957067,1.0
3860000,2.1383133,204.5287356321839,0.6819526,0.28664663,1.4261693254560337,1.4261693254560337,0.749636599569137,1.0
3880000,2.1030097,312.13513513513516,0.5762713,0.2773189,1.3219837928112168,1.3219837928112168,1.0202131087363169,1.0
3900000,2.10026,293.69354838709677,0.49193913,0.2959135,1.0882806401697904,1.0882806401697904,1.0231111908271429,1.0
3920000,2.1018283,217.2872340425532,0.58862776,0.26992512,1.1719414855116987,1.1719414855116987,0.7564307267113807,1.0
3940000,2.1522272,303.2923076923077,0.50386727,0.29218492,1.2636859361618917,1.2636859361618917,1.0465324805081764,1.0
3960000,2.2263193,261.07894736842104,0.5703139,0.28487998,1.1454103796844153,1.1454103796844153,0.9097634556041063,1.0
3980000,2.1405838,316.9375,0.49234882,0.27827623,1.1286062487979507,1.1286062487979507,1.1144851054705214,1.0
4000000,2.2007346,217.08247422680412,0.6734348,0.26295337,1.4488785056527504,1.4488785056527504,0.7253596257338281,1.0
4020000,2.1452773,236.320987654321,0.66598856,0.26601836,1.192608441564911,1.192608441564911,0.7409658965525633,1.0
4040000,2.0033147,192.0,0.64838976,0.2720684,1.2568584142983568,1.2568584142983568,0.6493035868354289,1.0
4060000,2.0682514,206.1860465116279,0.62857836,0.263687,1.3171511170777699,1.3171511170777699,0.7391624624426995,1.0
4080000,2.083123,307.06060606060606,0.54784805,0.27369416,1.2463848464169793,1.2463848464169793,0.9924875406661269,1.0
4100000,2.1203237,288.3134328358209,0.60145915,0.28550693,1.4085582096855949,1.4085582096855949,0.8728055741617095,1.0
4120000,2.1425061,286.44736842105266,0.6470252,0.28093466,1.1905789522294838,1.1905789522294838,0.9217353323076264,1.0
4140000,2.0152428,267.84615384615387,0.6131171,0.28274435,1.1851859006482977,1.1851859006482977,0.8432232045377486,1.0
4160000,2.0398374,222.3452380952381,0.5896447,0.26933056,1.1425261968619278,1.1425261968619278,0.732061530751664,1.0
4180000,2.1705093,269.2027027027027,0.5988728,0.27598113,1.2562905504601076,1.2562905504601076,0.8757771360184494,1.0
4200000,2.1046488,196.22935779816513,0.7480727,0.2598713,1.2596330174742643,1.2596330174742643,0.6043921483492632,1.0
4220000,2.0612776,289.9375,0.59938705,0.28236544,1.159080005245946,1.159080005245946,0.8918421855232177,1.0
4240000,2.0753837,281.0857142857143,0.5406499,0.27555284,1.1102585609204003,1.1102585609204003,0.8956956912364279,1.0
4260000,2.2138615,223.75555555555556,0.64706427,0.28202266,0.963178647551267,0.963178647551267,0.8227626471793321,1.0
4280000,2.1679049,248.40740740740742,0.70984656,0.2720197,1.1424585413918886,1.1424585413918886,0.7175198910422851,1.0
4300000,2.032415,235.0843373493976,0.6100481,0.27697954,1.636620741898319,1.636620741898319,0.7305901082368885,1.0
4320000,2.0454535,256.65,0.5958434,0.28100327,1.2262580116239181,1.2262580116239181,0.812882977284859,1.0
4340000,2.1143658,205.55102040816325,0.7198727,0.2910507,1.2678795946121681,1.2678795946121681,0.6324152844596882,1.0
4360000,2.0282638,206.0888888888889,0.6965959,0.3074518,1.4457266750952436,1.4457266750952436,0.6501694848347042,1.0
4380000,2.0761125,324.44615384615383,0.5285973,0.3070973,1.1968430734508169,1.1968430734508169,1.0889780338728228,1.0
4400000,2.102483,227.9512195121951,0.6163107,0.30990988,1.3316487793948377,1.3316487793948377,0.7387695644397243,1.0
4420000,2.1335504,274.0897435897436,0.67932534,0.306423,1.3105423050262452,1.3105423050262452,0.8821289989625652,1.0
4440000,2.077358,200.9387755102041,0.6863781,0.29360098,1.1197373752395219,1.1197373752395219,0.6160253193876188,1.0
4460000,2.1158829,205.659793814433,0.68343997,0.29058185,1.467846394520128,1.467846394520128,0.6511846198268312,1.0
4480000,2.0700717,168.03030303030303,0.6905411,0.291788,1.3336525198684845,1.3336525198684845,0.5505964217926235,1.0
4500000,2.0634093,265.2530120481928,0.6035754,0.27084243,0.9417819261729032,0.9417819261729032,0.8299162100442314,1.0
4520000,1.9941071,207.28571428571428,0.7175735,0.28528196,1.3772028854627234,1.3772028854627234,0.6936203853692859,1.0
4540000,2.1007822,272.4782608695652,0.6534595,0.28486407,1.3526014265088764,1.3526014265088764,0.8165917868276925,1.0
