Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
8320000,1.0298525,375.9259259259259,0.3667974,0.7431389239651186,0.7431389239651186,0.026792426,0.022127546,0.00017535308,1.0
8340000,1.0314587,297.3181818181818,0.38272232,0.76223335223216,0.76223335223216,0.029849708,0.023468085,0.00017504347,1.0
8360000,0.96044576,321.4307692307692,0.34300178,0.5928015563350457,0.5928015563350457,0.031057175,0.026132096,0.00017473393,1.0
8380000,0.9824292,313.3225806451613,0.33396322,0.8629693713399672,0.8629693713399672,0.031281218,0.01937731,0.0001744248,1.0
8400000,1.0108021,526.7631578947369,0.23416963,0.4318842536916858,0.4318842536916858,0.016385132,0.023088703,0.00017411637,1.0
8420000,0.97184855,286.3382352941176,0.31791952,0.9258573715958525,0.9258573715958525,0.02785726,0.023196105,0.00017380863,1.0
8440000,0.90850717,295.421875,0.28448582,0.5863343751989305,0.5863343751989305,0.03473542,0.025442183,0.0001735005,1.0
8460000,0.9569154,366.962962962963,0.2790544,0.9094907693840839,0.9094907693840839,0.024664834,0.026777947,0.00017319203,1.0
8480000,0.8980074,344.03076923076924,0.33301124,0.9462703341851011,0.9462703341851011,0.030342344,0.024592347,0.00017288374,1.0
8500000,0.8998811,270.55384615384617,0.32469955,0.7704378831567187,0.7704378831567187,0.034363963,0.022087164,0.00017265121,1.0
8520000,0.9409329,304.0857142857143,0.39984027,1.0162571600505284,1.0162571600505284,0.027075315,0.020013975,0.00017242038,1.0
8540000,0.9556672,285.5735294117647,0.3229437,0.8751706007648917,0.8751706007648917,0.03185787,0.023522452,0.00017211167,1.0
8560000,0.8088141,285.48571428571427,0.34158912,0.7777685943458762,0.7777685943458762,0.034494437,0.02248149,0.00017180345,1.0
8580000,0.87016934,289.2238805970149,0.40107173,1.0300621332770044,1.0300621332770044,0.025201963,0.024544828,0.00017149531,1.0
8600000,0.9249487,299.6268656716418,0.39248368,0.9024656876476843,0.9024656876476843,0.033358302,0.026171356,0.00017118701,1.0
8620000,0.9461221,383.2307692307692,0.34015232,0.6311226553230915,0.6311226553230915,0.017770134,0.023298938,0.00017087767,1.0
8640000,0.9418993,371.2280701754386,0.3093657,0.7590298419981673,0.7590298419981673,0.025780618,0.021554302,0.00017056847,1.0
8660000,0.96121883,482.97435897435895,0.1834735,0.4127205491830141,0.4127205491830141,0.01846188,0.023047332,0.00017025942,1.0
8680000,0.8562964,439.16326530612247,0.27323833,0.6141937673091888,0.6141937673091888,0.021185491,0.022646252,0.00016994962,1.0
8700000,0.89073086,400.25531914893617,0.25677884,0.6259271078743041,0.6259271078743041,0.02083389,0.026200831,0.00016964023,1.0
8720000,0.9383529,461.8222222222222,0.2037974,0.5810177965296639,0.5810177965296639,0.018071195,0.02482656,0.00016933141,1.0
8740000,0.8681103,247.56410256410257,0.34985903,0.9118448812992145,0.9118448812992145,0.03618368,0.02422152,0.00016902114,1.0
8760000,0.88419676,291.47058823529414,0.32015598,0.8986705985358533,0.8986705985358533,0.028434087,0.025086638,0.00016871194,1.0
8780000,0.8719981,432.94,0.29272845,0.7854540312290191,0.7854540312290191,0.02406696,0.02722685,0.00016840376,1.0
8800000,0.9023196,319.9,0.3383673,0.9201932401727821,0.9201932401727821,0.029266622,0.022652991,0.00016809616,1.0
8820000,0.86674774,402.0192307692308,0.32073244,0.8359269463958648,0.8359269463958648,0.023288865,0.027953692,0.00016778777,1.0
8840000,0.8288772,403.0681818181818,0.24758942,0.6377644558747609,0.6377644558747609,0.02060115,0.026038114,0.00016747846,1.0
8860000,0.9244726,507.71794871794873,0.24654117,0.3622692599892616,0.3622692599892616,0.023978813,0.023941508,0.00016724657,1.0
8880000,0.8580362,494.1136363636364,0.24700542,0.6518522978506305,0.6518522978506305,0.015309056,0.023619294,0.00016701515,1.0
8900000,0.87583506,360.3818181818182,0.23348162,0.7019945541566068,0.7019945541566068,0.020368079,0.022757642,0.00016670709,1.0
8920000,0.77825516,278.1764705882353,0.26902232,0.8037884229983109,0.8037884229983109,0.017915173,0.023410607,0.00016639833,1.0
8940000,0.7718426,330.3968253968254,0.31664157,0.7240301756158708,0.7240301756158708,0.053572655,0.022884045,0.00016608935,1.0
8960000,0.82935864,387.0980392156863,0.28533858,0.9056764978404138,0.9056764978404138,0.02451517,0.023877956,0.00016578038,1.0
8980000,0.86560804,322.23333333333335,0.29784775,0.8516783557832242,0.8516783557832242,0.026502546,0.023622526,0.00016547114,1.0
9000000,0.80349565,334.8448275862069,0.29800192,1.103620709787155,1.103620709787155,0.02478943,0.021158272,0.00016516303,1.0
9020000,0.9232955,358.7090909090909,0.29833046,0.4308854869820855,0.4308854869820855,0.029529743,0.022833291,0.00016485431,1.0
9040000,0.75867116,306.0147058823529,0.37639055,0.9724239108722601,0.9724239108722601,0.027822293,0.021221695,0.00016454456,1.0
9060000,0.8119048,495.1904761904762,0.2626929,0.3860238545707294,0.3860238545707294,0.019533686,0.021683779,0.0001642355,1.0
9080000,0.8401688,246.43835616438355,0.3302282,0.9299675761847883,0.9299675761847883,0.029267978,0.021387342,0.00016392733,1.0
9100000,0.87855357,380.1296296296296,0.27013943,0.822150027172433,0.822150027172433,0.023175646,0.020797994,0.00016361868,1.0
9120000,0.75300866,299.16901408450707,0.36160102,0.953684296139649,0.953684296139649,0.030972276,0.02303021,0.00016331012,1.0
9140000,0.8154933,272.25,0.4098756,1.0847333605954612,1.0847333605954612,0.03287156,0.0225303,0.00016299999,1.0
9160000,0.7434926,260.0657894736842,0.42728862,1.146901350860533,1.146901350860533,0.03156295,0.022120245,0.00016269059,1.0
9180000,0.7758422,313.1587301587302,0.42832193,1.1142651163159856,1.1142651163159856,0.030953147,0.02425624,0.00016238156,1.0
9200000,0.8234964,398.4901960784314,0.32363513,0.7275176606341904,0.7275176606341904,0.027076272,0.018882202,0.00016214866,1.0
9220000,0.7884603,353.07142857142856,0.3390941,0.8510518129914999,0.8510518129914999,0.016073246,0.026033755,0.00016191677,1.0
9240000,0.77000266,300.52777777777777,0.34483728,0.89980697290351,0.89980697290351,0.03349545,0.022092678,0.00016160682,1.0
9260000,0.79441375,313.66101694915255,0.3414351,0.6598406949285733,0.6598406949285733,0.031487953,0.024042457,0.00016129643,1.0
9280000,0.7022617,355.6181818181818,0.37421122,0.8795200392603875,0.8795200392603875,0.03245622,0.024150696,0.00016098823,1.0
9300000,0.7678869,397.7755102040816,0.3244083,0.6620367643784504,0.6620367643784504,0.025747653,0.021172581,0.00016067635,1.0
9320000,0.72971565,335.95454545454544,0.31515345,0.7577323452784465,0.7577323452784465,0.023801722,0.023784894,0.00016036638,1.0
9340000,0.7912469,380.81632653061223,0.2703345,0.7554420244693756,0.7554420244693756,0.026534196,0.025503863,0.00016005732,1.0
9360000,0.79981536,290.3030303030303,0.3258123,1.1556530732548598,1.1556530732548598,0.029834485,0.027027357,0.00015974935,1.0
9380000,0.7824856,455.1458333333333,0.28297064,0.2700213338149355,0.2700213338149355,0.020147368,0.022556562,0.00015943962,1.0
9400000,0.83617306,321.86206896551727,0.30381072,1.036383074218944,1.036383074218944,0.027858412,0.02402579,0.00015912962,1.0
9420000,0.8064833,341.15625,0.39507672,1.0729047792061928,1.0729047792061928,0.029583056,0.02533333,0.00015881931,1.0
9440000,0.7924343,244.81333333333333,0.40535754,0.9812131735839342,0.9812131735839342,0.033707764,0.022355653,0.00015851017,1.0
9460000,0.71610206,300.3731343283582,0.38970497,1.213485099375248,1.213485099375248,0.03868113,0.020800933,0.00015820179,1.0
9480000,0.78205776,240.6867469879518,0.43342373,1.0550683132577232,1.0550683132577232,0.044022255,0.018803336,0.00015789169,1.0
9500000,0.72770953,244.1264367816092,0.4916859,1.348258363526492,1.348258363526492,0.03796101,0.026337188,0.00015758166,1.0
9520000,0.78802556,347.3454545454546,0.430959,0.8085813846881107,0.8085813846881107,0.02461263,0.023408866,0.00015734993,1.0
9540000,0.8030498,309.79411764705884,0.4188964,0.9017134513427962,0.9017134513427962,0.024295155,0.020266468,0.00015711832,1.0
9560000,0.6784575,201.18085106382978,0.47822502,0.9897319216360437,0.9897319216360437,0.03614252,0.025313912,0.00015680928,1.0
9580000,0.69039613,246.35526315789474,0.47131705,1.3136233980586003,1.3136233980586003,0.04067479,0.019169634,0.00015649968,1.0
9600000,0.7723842,361.82142857142856,0.4047984,0.9048143074448619,0.9048143074448619,0.031606365,0.02555632,0.0001561905,1.0
9620000,0.7698573,346.3448275862069,0.380263,0.9024845115069685,0.9024845115069685,0.028247286,0.027202902,0.00015588143,1.0
9640000,0.72329295,269.961038961039,0.41581273,1.0148402697273664,1.0148402697273664,0.03015553,0.0234196,0.00015557272,1.0
9660000,0.69338983,255.22368421052633,0.46001548,0.9941720227400462,0.9941720227400462,0.036814004,0.022909509,0.00015526367,1.0
9680000,0.7167732,428.6222222222222,0.3364153,0.6221695963455283,0.6221695963455283,0.03197583,0.023263497,0.00015495573,1.0
9700000,0.7990935,364.46,0.27839488,0.4042720201611519,0.4042720201611519,0.021333005,0.025926173,0.00015464396,1.0
9720000,0.75957876,260.4096385542169,0.4198971,0.9375012306025229,0.9375012306025229,0.031755675,0.023987293,0.00015433476,1.0
9740000,0.77861446,303.5967741935484,0.38923267,0.9695451727076885,0.9695451727076885,0.03147813,0.024505416,0.00015402498,1.0
9760000,0.72329473,428.0,0.3210692,0.5596217676673246,0.5596217676673246,0.024806904,0.021648467,0.00015371603,1.0
9780000,0.6573538,337.36507936507934,0.38514587,0.8758111319371632,0.8758111319371632,0.02935753,0.02258619,0.00015340651,1.0
9800000,0.69815433,393.3529411764706,0.28207377,0.5856510162645695,0.5856510162645695,0.024886988,0.019896481,0.00015309786,1.0
9820000,0.6607201,268.85915492957747,0.32726118,1.0847157278231212,1.0847157278231212,0.036058694,0.025609173,0.00015278757,1.0
9840000,0.715254,326.9516129032258,0.2708545,0.7949285876183283,0.7949285876183283,0.032955892,0.023565296,0.00015247858,1.0
9860000,0.62712,306.1470588235294,0.36359307,1.016347076086437,1.016347076086437,0.031125102,0.024013322,0.0001522464,1.0
9880000,0.68538994,313.3538461538462,0.33842582,0.931741564663557,0.931741564663557,0.03485529,0.028170697,0.00015201408,1.0
9900000,0.6793333,284.86567164179104,0.3530685,0.7589313525762131,0.7589313525762131,0.027555909,0.024152802,0.0001517038,1.0
9920000,0.64990693,315.20588235294116,0.34031636,1.090750776564897,1.090750776564897,0.02377853,0.023035739,0.00015139328,1.0
9940000,0.7203964,356.45283018867923,0.29009873,0.6751296545068423,0.6751296545068423,0.034856807,0.01972597,0.00015108412,1.0
9960000,0.62859136,280.82191780821915,0.4113656,0.875756184430155,0.875756184430155,0.023973424,0.01998325,0.00015077525,1.0
9980000,0.6516449,274.98591549295776,0.41361633,1.1114155177918958,1.1114155177918958,0.03232957,0.022277704,0.00015046675,1.0
10000000,0.66800815,314.1578947368421,0.42282867,1.1409947406827359,1.1409947406827359,0.03698755,0.024838898,0.00015015872,1.0
10020000,0.6766201,323.14084507042253,0.3580909,0.9293183376881439,0.9293183376881439,0.027580678,0.023391236,0.00014984852,1.0
10040000,0.6633754,284.75,0.37434655,0.7804676654803402,0.7804676654803402,0.036121417,0.02045042,0.00014953865,1.0
10060000,0.7270046,333.31481481481484,0.31921616,1.0266814999006413,1.0266814999006413,0.028827466,0.026396502,0.00014923036,1.0
10080000,0.6926041,319.3666666666667,0.3983737,0.9711816888302565,0.9711816888302565,0.030761153,0.020751748,0.00014892119,1.0
10100000,0.67421407,306.5652173913044,0.38491032,0.7761162017636439,0.7761162017636439,0.02936737,0.023586448,0.00014861213,1.0
10120000,0.6864536,379.0344827586207,0.319692,0.7921482969460816,0.7921482969460816,0.022106702,0.02655578,0.00014830317,1.0
10140000,0.7679998,393.26666666666665,0.2698273,0.45062829780837765,0.45062829780837765,0.024920538,0.025961112,0.00014799362,1.0
10160000,0.7366423,411.96,0.2567098,0.7414673607872457,0.7414673607872457,0.021761231,0.024975928,0.00014768529,1.0
10180000,0.6668991,434.2391304347826,0.23292509,0.7010660119196201,0.7010660119196201,0.025289197,0.022124965,0.0001474532,1.0
10200000,0.6364491,321.609375,0.30508152,0.9507281582336873,0.9507281582336873,0.02338523,0.021784965,0.00014722128,1.0
10220000,0.71691525,391.16326530612247,0.23174761,0.7401081805630606,0.7401081805630606,0.022530071,0.02507922,0.00014691196,1.0
10240000,0.6581346,290.46875,0.33020782,1.0132234538905323,1.0132234538905323,0.035561018,0.024986781,0.00014660056,1.0
10260000,0.7156793,297.56756756756755,0.34388655,0.7621892175158939,0.7621892175158939,0.03409847,0.025965014,0.00014629125,1.0
10280000,0.6913269,308.85483870967744,0.35881948,0.8755596967474106,0.8755596967474106,0.028795838,0.02531397,0.00014598123,1.0
10300000,0.7555253,344.5081967213115,0.3014985,0.8652583461254835,0.8652583461254835,0.030617394,0.02942535,0.00014567198,1.0
10320000,0.61462086,283.19718309859155,0.36044642,0.9211319532866279,0.9211319532866279,0.02197652,0.02407967,0.00014536307,1.0
10340000,0.58639026,211.8111111111111,0.45449066,1.0486055621670352,1.0486055621670352,0.053100564,0.021206787,0.00014505396,1.0
10360000,0.7221095,282.97014925373134,0.4348976,1.044404487222878,1.044404487222878,0.028398804,0.025419865,0.00014474514,1.0
10380000,0.6257137,369.92727272727274,0.4072232,0.574240009215745,0.574240009215745,0.024609067,0.024912585,0.0001444355,1.0
10400000,0.60668564,271.13157894736844,0.40678817,0.8717720218499502,0.8717720218499502,0.034164175,0.024496425,0.0001441254,1.0
10420000,0.6338136,317.3692307692308,0.43028614,0.9505878877684926,0.9505878877684926,0.027113281,0.022718895,0.00014381611,1.0
10440000,0.67223537,354.51785714285717,0.3337336,0.8049357629248074,0.8049357629248074,0.02654591,0.023741897,0.00014350761,1.0
10460000,0.6090148,299.51612903225805,0.32543314,0.594627446104442,0.594627446104442,0.034681678,0.023061737,0.00014319934,1.0
10480000,0.60242915,257.35,0.40070993,1.1230737858451902,1.1230737858451902,0.041655213,0.021868752,0.00014288981,1.0
10500000,0.5760922,295.53521126760563,0.35756624,0.871652864664793,0.871652864664793,0.03122307,0.026139304,0.00014257935,1.0
10520000,0.5650779,222.4065934065934,0.46846023,1.1426500174338403,1.1426500174338403,0.05035548,0.022193523,0.00014234651,1.0
10540000,0.63883066,278.9142857142857,0.39158782,0.8916043016527381,0.8916043016527381,0.039982453,0.020476134,0.00014211416,1.0
10560000,0.6070202,350.2105263157895,0.3422446,0.8240421419603783,0.8240421419603783,0.026682062,0.019649977,0.00014180611,1.0
10580000,0.63234764,290.1875,0.37658814,1.1307234599953517,1.1307234599953517,0.026334941,0.023805168,0.00014149703,1.0
10600000,0.60725856,237.61904761904762,0.4386909,1.2139678768636215,1.2139678768636215,0.037252445,0.024212446,0.00014118684,1.0
10620000,0.5957678,216.91666666666666,0.4806755,1.1313166730105877,1.1313166730105877,0.03328054,0.024437863,0.00014087665,1.0
10640000,0.6061577,304.625,0.42356497,1.0068172056926414,1.0068172056926414,0.037562624,0.019519359,0.0001405669,1.0
10660000,0.67130107,338.5625,0.3648057,0.9102656441973522,0.9102656441973522,0.028444357,0.024674423,0.00014025898,1.0
10680000,0.634474,239.1012658227848,0.46377513,1.1968114111053794,1.1968114111053794,0.03346885,0.025198724,0.00013994944,1.0
10700000,0.62548435,262.69444444444446,0.43666434,1.125312530125181,1.125312530125181,0.035109516,0.023116352,0.00013964006,1.0
10720000,0.6247751,258.8142857142857,0.43358392,1.0819676297021583,1.0819676297021583,0.03514831,0.025807071,0.0001393308,1.0
10740000,0.66429657,377.60377358490564,0.3778766,0.9985115700043165,0.9985115700043165,0.024739072,0.024299912,0.00013902181,1.0
10760000,0.63843405,307.0571428571429,0.38924024,0.8018577742114873,0.8018577742114873,0.025044154,0.01882064,0.00013871265,1.0
10780000,0.62949383,277.5774647887324,0.37535775,1.0313718564493555,1.0313718564493555,0.039196312,0.024462305,0.00013840402,1.0
10800000,0.6211729,303.17391304347825,0.32718655,0.6306072712160539,0.6306072712160539,0.033433065,0.025724996,0.00013809484,1.0
10820000,0.59616,265.69444444444446,0.38618398,1.1222958456104,1.1222958456104,0.03215623,0.023238316,0.00013778589,1.0
10840000,0.583522,258.31081081081084,0.4197449,1.1168613563974699,1.1168613563974699,0.033384122,0.023307651,0.00013755346,1.0
10860000,0.61191976,327.1290322580645,0.3710424,1.0104645370475707,1.0104645370475707,0.03248161,0.024964996,0.00013732049,1.0
10880000,0.54798526,234.0,0.41001925,1.0120557063742528,1.0120557063742528,0.033272848,0.02201236,0.00013701085,1.0
10900000,0.5426677,294.56164383561645,0.41380593,0.9784466007800952,0.9784466007800952,0.027628249,0.021693366,0.00013670066,1.0
10920000,0.5352663,236.83333333333334,0.46398368,1.0973123769077022,1.0973123769077022,0.040066086,0.030524805,0.00013639126,1.0
10940000,0.50450903,192.5625,0.5235187,1.3805350867896964,1.3805350867896964,0.053382516,0.023726411,0.00013608145,1.0
10960000,0.6020466,206.05,0.5043648,0.9432500170171261,0.9432500170171261,0.032874282,0.023140231,0.00013577205,1.0
10980000,0.6254006,246.11688311688312,0.38515714,0.8244870208300553,0.8244870208300553,0.033966422,0.028913746,0.00013546387,1.0
11000000,0.5563846,375.3018867924528,0.40584296,0.5762245417484697,0.5762245417484697,0.030568443,0.021432646,0.00013515542,1.0
11020000,0.54557395,353.17543859649123,0.37596288,0.7420649486675597,0.7420649486675597,0.022321394,0.026448164,0.0001348446,1.0
11040000,0.5531753,329.6779661016949,0.29940194,0.525054255405725,0.525054255405725,0.026363637,0.022407789,0.00013453394,1.0
11060000,0.56387395,358.17241379310343,0.27417254,0.8474500233243252,0.8474500233243252,0.02844442,0.019720653,0.00013422518,1.0
11080000,0.5438059,241.08860759493672,0.3927426,1.2454329288647146,1.2454329288647146,0.040304728,0.022082545,0.00013391607,1.0
11100000,0.5335786,247.81176470588235,0.44777521,1.0925200098577668,1.0925200098577668,0.039442077,0.02714656,0.00013360815,1.0
11120000,0.5402193,252.62820512820514,0.4426928,1.1567692454808798,1.1567692454808798,0.037904922,0.027210876,0.00013329866,1.0
11140000,0.549963,232.16666666666666,0.4811752,1.4095024267233998,1.4095024267233998,0.036189955,0.021892462,0.00013299033,1.0
11160000,0.49739164,182.2017543859649,0.5564394,1.1600377276016955,1.1600377276016955,0.04604081,0.022873402,0.00013268105,1.0
11180000,0.5092732,237.60493827160494,0.52149844,1.1103975761954377,1.1103975761954377,0.035867967,0.025751758,0.00013244824,1.0
11200000,0.48638886,196.3298969072165,0.5269309,1.0813680628372222,1.0813680628372222,0.03444866,0.0253927,0.0001322164,1.0
11220000,0.51221246,327.44615384615383,0.48845845,1.0483554125978396,1.0483554125978396,0.03853144,0.024571443,0.00013190744,1.0
11240000,0.56360394,273.8484848484849,0.4598488,1.2686015585294137,1.2686015585294137,0.03283841,0.023424603,0.0001315956,1.0
11260000,0.49997193,284.8082191780822,0.41610536,0.8587702988974146,0.8587702988974146,0.031868342,0.024937052,0.00013128667,1.0
11280000,0.47103834,263.53246753246754,0.4818,0.9755526582073224,0.9755526582073224,0.029275324,0.020622432,0.00013097761,1.0
11300000,0.49078837,248.96341463414635,0.5007631,1.2230783307767776,1.2230783307767776,0.040157594,0.023137566,0.00013066856,1.0
11320000,0.5404784,292.1666666666667,0.39748374,0.8659348750882077,0.8659348750882077,0.032151647,0.023407757,0.00013035917,1.0
11340000,0.5136283,385.32142857142856,0.34716508,0.7294625191550169,0.7294625191550169,0.025247049,0.024602463,0.00013004988,1.0
11360000,0.5221406,282.3898305084746,0.34514105,0.9031339061714835,0.9031339061714835,0.033791978,0.028421529,0.00012974109,1.0
11380000,0.5765458,480.45,0.24435297,0.8053800262510776,0.8053800262510776,0.021489207,0.023196083,0.00012943117,1.0
11400000,0.5394728,322.12307692307695,0.28575972,0.9075507923960686,0.9075507923960686,0.022719055,0.024458539,0.00012912147,1.0
11420000,0.49819586,265.5875,0.3986015,1.0762741000012115,1.0762741000012115,0.042121734,0.027364835,0.00012881216,1.0
11440000,0.6010273,273.6621621621622,0.40174282,1.1200328841805458,1.1200328841805458,0.03238637,0.022593802,0.00012850283,1.0
11460000,0.51215124,255.84615384615384,0.39657763,1.011086386600227,1.011086386600227,0.032679543,0.03021177,0.00012819369,1.0
11480000,0.5438698,406.6111111111111,0.28963256,0.7734641846058503,0.7734641846058503,0.023709929,0.027249964,0.00012788548,1.0
11500000,0.522308,207.02857142857144,0.45449919,1.1241707623286068,1.1241707623286068,0.045075327,0.024882948,0.00012757766,1.0
11520000,0.56029016,331.9074074074074,0.35037625,1.0374185441544763,1.0374185441544763,0.03575733,0.014421182,0.00012734697,1.0
11540000,0.5869192,366.22641509433964,0.32807964,0.8872792654723491,0.8872792654723491,0.019557487,0.025012664,0.00012711473,1.0
11560000,0.5533358,291.5735294117647,0.37902066,0.9477910608498018,0.9477910608498018,0.032239657,0.02455441,0.00012680501,1.0
11580000,0.5703007,288.6617647058824,0.39522552,1.1292608958007633,1.1292608958007633,0.038045287,0.025842838,0.000126496,1.0
11600000,0.5739053,421.21153846153845,0.26883757,0.5485288655528655,0.5485288655528655,0.017738938,0.020500913,0.00012618647,1.0
11620000,0.5849229,333.4166666666667,0.3398204,0.9915627477280164,0.9915627477280164,0.029820962,0.026807532,0.00012587666,1.0
11640000,0.58367926,279.5820895522388,0.35467774,0.950455887024017,0.950455887024017,0.030665196,0.022475034,0.00012556792,1.0
11660000,0.5571142,381.48148148148147,0.29309726,0.8394018814519599,0.8394018814519599,0.023984723,0.021471154,0.00012525864,1.0
11680000,0.49848744,267.5753424657534,0.386709,0.9781041268820632,0.9781041268820632,0.03258618,0.023503035,0.00012494958,1.0
11700000,0.622378,345.96491228070175,0.37433413,1.030119325508151,1.030119325508151,0.030106535,0.028705563,0.00012464059,1.0
11720000,0.5419496,288.63380281690144,0.399047,1.1148228775177682,1.1148228775177682,0.030659884,0.025910156,0.0001243305,1.0
11740000,0.50652754,279.09722222222223,0.4259101,0.9690643974567112,0.9690643974567112,0.032704085,0.02539504,0.00012402073,1.0
11760000,0.48759824,297.3636363636364,0.44283748,0.9743666809165117,0.9743666809165117,0.03146483,0.023133017,0.00012371142,1.0
11780000,0.5145943,317.8888888888889,0.38567328,0.9022371311101222,0.9022371311101222,0.036447905,0.025383208,0.00012340283,1.0
11800000,0.5349456,299.3076923076923,0.38838074,1.1205106298580314,1.1205106298580314,0.029001135,0.021476012,0.00012309375,1.0
11820000,0.4741167,330.6,0.36668637,0.8766216887782018,0.8766216887782018,0.028051028,0.023205258,0.00012278502,1.0
11840000,0.4825319,361.0689655172414,0.38834918,0.8877500379136924,0.8877500379136924,0.029749924,0.02553472,0.00012255313,1.0
11860000,0.46830627,258.47945205479454,0.4292729,1.2133411378280756,1.2133411378280756,0.041367278,0.021666508,0.00012232245,1.0
11880000,0.5239669,356.89285714285717,0.35690054,1.0705428702224578,1.0705428702224578,0.025689088,0.0223056,0.000122014084,1.0
11900000,0.4802514,258.30379746835445,0.40624928,1.2324269472215421,1.2324269472215421,0.03354409,0.020072766,0.00012170422,1.0
11920000,0.5424912,334.45,0.36258575,0.791418053087641,0.791418053087641,0.028041579,0.028952455,0.00012139656,1.0
11940000,0.5529006,236.6951219512195,0.4202769,1.0261777930973488,1.0261777930973488,0.031665668,0.026451789,0.000121088175,1.0
11960000,0.44333738,241.95348837209303,0.48376054,1.1038391030896668,1.1038391030896668,0.03438186,0.024853215,0.00012077912,1.0
11980000,0.51351243,298.578125,0.39901677,0.8020250223344192,0.8020250223344192,0.03118129,0.022077905,0.00012047091,1.0
12000000,0.57387143,392.0612244897959,0.3188881,0.6004458599102994,0.6004458599102994,0.022356719,0.02325049,0.000120162076,1.0
12020000,0.43182105,281.44444444444446,0.40047517,0.9325520609543748,0.9325520609543748,0.037016414,0.025030218,0.00011985355,1.0
12040000,0.46637827,308.74242424242425,0.3794643,1.197833343098561,1.197833343098561,0.026650038,0.019815207,0.000119544784,1.0
12060000,0.4253766,268.23943661971833,0.38723794,0.8505986020178862,0.8505986020178862,0.041133292,0.019572549,0.000119237,1.0
12080000,0.46492252,308.66153846153844,0.38479462,0.9903523280070379,0.9903523280070379,0.02671237,0.024024233,0.000118928074,1.0
12100000,0.47063893,272.958904109589,0.36895427,1.000176726955257,1.000176726955257,0.03349909,0.028461557,0.00011861767,1.0
12120000,0.4712354,352.39285714285717,0.33829787,0.914362513593265,0.914362513593265,0.027267523,0.025874313,0.00011830818,1.0
12140000,0.50711924,376.27868852459017,0.36442766,0.9746533550322056,0.9746533550322056,0.027176399,0.024527092,0.000118000375,1.0
12160000,0.46990007,250.22222222222223,0.40517244,1.0469698681406778,1.0469698681406778,0.031563297,0.022703776,0.00011769094,1.0
12180000,0.47634777,238.86046511627907,0.42838708,1.1601095397380137,1.1601095397380137,0.042019874,0.025883045,0.00011738069,1.0
12200000,0.4525105,261.84722222222223,0.44553596,1.0613189322521557,1.0613189322521557,0.038680132,0.024295429,0.00011714914,1.0
12220000,0.5096408,289.3181818181818,0.3975933,0.982522745362737,0.982522745362737,0.03411031,0.025266338,0.00011691707,1.0
12240000,0.48311412,249.85227272727272,0.40209255,0.834581839598038,0.834581839598038,0.03595317,0.025249183,0.00011660737,1.0
12260000,0.48791385,280.0845070422535,0.38590562,1.0922929699152288,1.0922929699152288,0.04432466,0.028777901,0.00011629796,1.0
12280000,0.44919717,279.9594594594595,0.43633762,0.9961810980898302,0.9961810980898302,0.03757187,0.019280674,0.00011598981,1.0
12300000,0.44160137,257.86301369863014,0.45753014,1.2110541883028216,1.2110541883028216,0.031087402,0.021283133,0.000115680436,1.0
12320000,0.52466613,283.85915492957747,0.4229125,1.2993451026333889,1.2993451026333889,0.034169376,0.02199373,0.0001153717,1.0
12340000,0.49307233,367.84313725490193,0.3862049,0.8849255122682628,0.8849255122682628,0.03233905,0.020299848,0.00011506324,1.0
12360000,0.48089656,339.5833333333333,0.37923792,0.7184887231597977,0.7184887231597977,0.021005688,0.024101263,0.000114754075,1.0
12380000,0.4906951,297.015625,0.38255182,0.9674738615751266,0.9674738615751266,0.032355845,0.017925465,0.00011444412,1.0
12400000,0.5166333,275.53521126760563,0.3686213,1.146138038223898,1.146138038223898,0.033586342,0.025645442,0.00011413492,1.0
12420000,0.43403602,254.81578947368422,0.43851006,1.1325632038673288,1.1325632038673288,0.035932153,0.02481459,0.0001138256,1.0
12440000,0.50472504,246.35555555555555,0.4370446,0.9639866752756967,0.9639866752756967,0.04350975,0.023427226,0.00011351585,1.0
12460000,0.4764257,291.758064516129,0.3815689,1.1670306699891244,1.1670306699891244,0.030205797,0.026306383,0.000113204886,1.0
12480000,0.45598415,219.79569892473117,0.47677055,1.0169989328183557,1.0169989328183557,0.041378796,0.026126392,0.00011289469,1.0
12500000,0.47678512,288.86567164179104,0.47673893,1.397389733177774,1.397389733177774,0.032928944,0.02257179,0.0001125866,1.0
12520000,0.4524436,258.63291139240505,0.45440143,0.9114595168753515,0.9114595168753515,0.03621358,0.02460983,0.000112277594,1.0
12540000,0.48909596,259.2597402597403,0.40173256,1.1321355442663557,1.1321355442663557,0.024028847,0.025483502,0.000112046495,1.0
12560000,0.5176641,353.75,0.37385023,1.18830181724791,1.18830181724791,0.035624016,0.021512687,0.000111814115,1.0
12580000,0.5211098,366.9230769230769,0.37473178,1.0071415607378167,1.0071415607378167,0.028907577,0.025172282,0.000111505986,1.0
12600000,0.5116338,459.7674418604651,0.32869124,0.6550070146142051,0.6550070146142051,0.021705084,0.025102466,0.000111197456,1.0
12620000,0.4247167,283.320987654321,0.45067632,1.2096099100179143,1.2096099100179143,0.026258826,0.022120506,0.00011088837,1.0
